decision_id,decision_type,action,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,inclusion_reason,exclusion_reason,evidence_anchor,source_url,query_date,decision_owner,decision_date,decision_status,double_count_key,notes
h1-include-1456,manual_include,include,issuer,issuer:TW:4972,issuer:TW:4972,-,-,-,湯石照明,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4972,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4972,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1457,manual_include,include,issuer,issuer:TW:4973,issuer:TW:4973,-,-,-,廣穎電通,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4973,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4973,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1458,manual_include,include,issuer,issuer:TW:4974,issuer:TW:4974,-,-,-,亞泰,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4974,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4974,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1459,manual_include,include,issuer,issuer:TW:4979,issuer:TW:4979,-,-,-,華星光,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4979,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4979,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1460,manual_include,include,issuer,issuer:TW:4991,issuer:TW:4991,-,-,-,環宇-KY,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4991,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4991,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1461,manual_include,include,issuer,issuer:TW:4995,issuer:TW:4995,-,-,-,晶達,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:4995,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:4995,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1462,manual_include,include,issuer,issuer:TW:5009,issuer:TW:5009,-,-,-,榮剛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5009,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5009,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1463,manual_include,include,issuer,issuer:TW:5011,issuer:TW:5011,-,-,-,久陽,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5011,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5011,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1464,manual_include,include,issuer,issuer:TW:5013,issuer:TW:5013,-,-,-,強新,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5013,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5013,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1465,manual_include,include,issuer,issuer:TW:5014,issuer:TW:5014,-,-,-,建錩,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5014,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5014,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1466,manual_include,include,issuer,issuer:TW:5015,issuer:TW:5015,-,-,-,華祺,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5015,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5015,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1467,manual_include,include,issuer,issuer:TW:5016,issuer:TW:5016,-,-,-,松和,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5016,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5016,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1468,manual_include,include,issuer,issuer:TW:5201,issuer:TW:5201,-,-,-,凱衛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5201,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5201,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1469,manual_include,include,issuer,issuer:TW:5202,issuer:TW:5202,-,-,-,力新,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5202,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5202,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1470,manual_include,include,issuer,issuer:TW:5205,issuer:TW:5205,-,-,-,中茂,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5205,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5205,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1471,manual_include,include,issuer,issuer:TW:5206,issuer:TW:5206,-,-,-,坤悅,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5206,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5206,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1472,manual_include,include,issuer,issuer:TW:5209,issuer:TW:5209,-,-,-,新鼎,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5209,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5209,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1473,manual_include,include,issuer,issuer:TW:5210,issuer:TW:5210,-,-,-,寶碩,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5210,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5210,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1474,manual_include,include,issuer,issuer:TW:5211,issuer:TW:5211,-,-,-,蒙恬,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5211,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5211,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1475,manual_include,include,issuer,issuer:TW:5212,issuer:TW:5212,-,-,-,凌網,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5212,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5212,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1476,manual_include,include,issuer,issuer:TW:5213,issuer:TW:5213,-,-,-,亞昕,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5213,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5213,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1477,manual_include,include,issuer,issuer:TW:5220,issuer:TW:5220,-,-,-,萬達光電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5220,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5220,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1478,manual_include,include,issuer,issuer:TW:5223,issuer:TW:5223,-,-,-,安力-KY,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5223,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5223,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1479,manual_include,include,issuer,issuer:TW:5227,issuer:TW:5227,-,-,-,立凱-KY,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5227,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5227,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1480,manual_include,include,issuer,issuer:TW:5228,issuer:TW:5228,-,-,-,鈺鎧,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5228,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5228,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1481,manual_include,include,issuer,issuer:TW:5230,issuer:TW:5230,-,-,-,雷笛克光學,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5230,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5230,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1482,manual_include,include,issuer,issuer:TW:5245,issuer:TW:5245,-,-,-,智晶,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5245,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5245,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1483,manual_include,include,issuer,issuer:TW:5251,issuer:TW:5251,-,-,-,天鉞電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5251,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5251,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1484,manual_include,include,issuer,issuer:TW:5263,issuer:TW:5263,-,-,-,智崴,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5263,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5263,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1485,manual_include,include,issuer,issuer:TW:5272,issuer:TW:5272,-,-,-,笙科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5272,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5272,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1486,manual_include,include,issuer,issuer:TW:5274,issuer:TW:5274,-,-,-,信驊,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5274,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5274,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1487,manual_include,include,issuer,issuer:TW:5276,issuer:TW:5276,-,-,-,達輝-KY,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5276,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5276,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1488,manual_include,include,issuer,issuer:TW:5278,issuer:TW:5278,-,-,-,尚凡*,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5278,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5278,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1489,manual_include,include,issuer,issuer:TW:5287,issuer:TW:5287,-,-,-,數字,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5287,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5287,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1490,manual_include,include,issuer,issuer:TW:5289,issuer:TW:5289,-,-,-,宜鼎,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5289,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5289,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1491,manual_include,include,issuer,issuer:TW:5291,issuer:TW:5291,-,-,-,邑昇,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5291,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5291,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1492,manual_include,include,issuer,issuer:TW:5299,issuer:TW:5299,-,-,-,杰力,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5299,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5299,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1493,manual_include,include,issuer,issuer:TW:5301,issuer:TW:5301,-,-,-,寶得利,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5301,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5301,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1494,manual_include,include,issuer,issuer:TW:5302,issuer:TW:5302,-,-,-,太欣,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5302,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5302,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1495,manual_include,include,issuer,issuer:TW:5309,issuer:TW:5309,-,-,-,系統電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5309,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5309,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1496,manual_include,include,issuer,issuer:TW:5310,issuer:TW:5310,-,-,-,天剛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5310,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5310,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1497,manual_include,include,issuer,issuer:TW:5312,issuer:TW:5312,-,-,-,寶島科,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5312,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5312,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1498,manual_include,include,issuer,issuer:TW:5314,issuer:TW:5314,-,-,-,世紀*,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5314,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5314,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1499,manual_include,include,issuer,issuer:TW:5315,issuer:TW:5315,-,-,-,光聯,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5315,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5315,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1500,manual_include,include,issuer,issuer:TW:5321,issuer:TW:5321,-,-,-,美而快,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5321,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5321,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1501,manual_include,include,issuer,issuer:TW:5324,issuer:TW:5324,-,-,-,士開,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5324,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5324,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1502,manual_include,include,issuer,issuer:TW:5328,issuer:TW:5328,-,-,-,華容,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5328,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5328,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1503,manual_include,include,issuer,issuer:TW:5340,issuer:TW:5340,-,-,-,建榮,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5340,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5340,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1504,manual_include,include,issuer,issuer:TW:5344,issuer:TW:5344,-,-,-,立衛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5344,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5344,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1505,manual_include,include,issuer,issuer:TW:5345,issuer:TW:5345,-,-,-,馥鴻,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5345,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5345,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1506,manual_include,include,issuer,issuer:TW:5347,issuer:TW:5347,-,-,-,世界,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5347,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5347,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1507,manual_include,include,issuer,issuer:TW:5348,issuer:TW:5348,-,-,-,正能量智能,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5348,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5348,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1508,manual_include,include,issuer,issuer:TW:5351,issuer:TW:5351,-,-,-,鈺創,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5351,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5351,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1509,manual_include,include,issuer,issuer:TW:5353,issuer:TW:5353,-,-,-,台林,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5353,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5353,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1510,manual_include,include,issuer,issuer:TW:5355,issuer:TW:5355,-,-,-,佳總,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5355,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5355,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1511,manual_include,include,issuer,issuer:TW:5356,issuer:TW:5356,-,-,-,協益,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5356,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5356,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1512,manual_include,include,issuer,issuer:TW:5364,issuer:TW:5364,-,-,-,力麗店,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5364,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5364,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1513,manual_include,include,issuer,issuer:TW:5371,issuer:TW:5371,-,-,-,中光電,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5371,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5371,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-1514,manual_include,include,issuer,issuer:TW:5381,issuer:TW:5381,-,-,-,光譜,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:5381,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,user,2026-08-28,已裁决,l2:TPEX:5381,H1 人闸批准；仅在本行 product_scope 内有效。
